source_law,source_article,target_law_id,target_article,dependency_type,dependency_subtype,dependency_strength,confidence,resolution_method,entity_resolution_method,pattern_name,citation_text
codigo-nacional-de-procedimientos-penales,2o,constitucion-politica-de-los-estados-unidos-mexicanos,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,constitucion_bare,"ción del derecho y resolver el conflicto que surja con motivo de la comisión del delito, en un marco de respeto a los derechos humanos reconocidos en la Constitución y en los Tratados Internacionales de los que el Estado mexicano sea parte."
codigo-nacional-de-procedimientos-penales,3o,ley-organica-del-poder-judicial-de-la-federacion,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,direct_mention,"ún que interviene desde el principio del procedimiento y hasta el dictado del auto de apertura a juicio, ya sea local o federal;  VIII.	Ley Orgánica: La Ley Orgánica del Poder Judicial de la Federación o la Ley Orgánica del Poder Judicial de cada Entidad federativa;  IX.	Ministerio Público: El Ministerio Público de la Federación o al Ministerio Público de las Entidades federativas;  X.	Órgano jurisdiccional: El "
codigo-nacional-de-procedimientos-penales,3o,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"udicial, con funciones propias del Consejo o su equivalente, que realice las funciones de administración, vigilancia y disciplina;  IV.	Constitución: La Constitución Política de los Estados Unidos Mexicanos;  V.	Defensor: El defensor público federal, defensor público o de oficio de las Entidades federativas, o def"
codigo-nacional-de-procedimientos-penales,4o,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare," acusatorio y oral, en él se observarán los principios de publicidad, contradicción, concentración, continuidad e inmediación y aquellos previstos en la Constitución, Tratados y demás leyes.  Este Código y la legislación aplicable establecerán las excepciones a los principios antes señalados, de conformidad con lo"
codigo-nacional-de-procedimientos-penales,5o,constitucion-politica-de-los-estados-unidos-mexicanos,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,constitucion_bare,"n acceder al lugar en el que se desarrolle la audiencia en los casos y condiciones que determine el Órgano jurisdiccional conforme a lo dispuesto por la Constitución, este Código y los acuerdos generales que emita el Consejo."
codigo-nacional-de-procedimientos-penales,11,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"pio de igualdad entre las partes Se garantiza a las partes, en condiciones de igualdad, el pleno e irrestricto ejercicio de los derechos previstos en la Constitución, los Tratados y las leyes que de ellos emanen."
codigo-nacional-de-procedimientos-penales,12,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"e a leyes expedidas con anterioridad al hecho, en un proceso sustanciado de manera imparcial y con apego estricto a los derechos humanos previstos en la Constitución, los Tratados y las leyes que de ellos emanen."
codigo-nacional-de-procedimientos-penales,15,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare," en él, asimismo se protegerá la información que se refiere a la vida privada y los datos personales, en los términos y con las excepciones que fijan la Constitución, este Código y la legislación aplicable."
codigo-nacional-de-procedimientos-penales,18,constitucion-politica-de-los-estados-unidos-mexicanos,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,constitucion_bare,"l procedimiento deberán velar porque tanto el imputado como la víctima u ofendido conozcan los derechos que le reconocen en ese momento procedimental la Constitución, los Tratados y las leyes que de ellos emanen, en los términos establecidos en el presente Código."
codigo-nacional-de-procedimientos-penales,19,constitucion-politica-de-los-estados-unidos-mexicanos,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,constitucion_bare,"rivado de la misma, sino en virtud de mandamiento dictado por la autoridad judicial o de conformidad con las demás causas y condiciones que autorizan la Constitución y este Código.  La autoridad judicial sólo podrá autorizar como medidas cautelares, o providencias precautorias restrictivas de la libertad, las que "
codigo-nacional-de-procedimientos-penales,26,ley-organica-del-poder-judicial-de-la-federacion,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"iten entre Órganos jurisdiccionales de la Federación se decidirán a favor del que haya prevenido, conforme a las reglas previstas en este Código y en la Ley Orgánica del Poder Judicial de la Federación y si hay dos o más competentes, a favor del que haya prevenido;  II.	Las que se susciten entre los Órganos jurisdiccionales de una misma Entidad federativa se decidirán conforme a "
codigo-nacional-de-procedimientos-penales,26,ley-organica-de-la-administracion-publica-federal,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"s que se susciten entre los Órganos jurisdiccionales de una misma Entidad federativa se decidirán conforme a las reglas previstas en este Código y en la Ley Orgánica aplicable, y si hay dos o más competentes a favor del que haya prevenido, o  III.	Las que se susciten entre la Federación y una o más Entidades federativas o e"
codigo-nacional-de-procedimientos-penales,74,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"ctos de colaboración entre el Ministerio Público o la Policía con autoridades federales o de alguna Entidad federativa, se sujetarán a lo previsto en la Constitución, en el presente Código, así como a las disposiciones contenidas en otras normas y convenios de colaboración que se hayan emitido o suscrito de confor"
codigo-nacional-de-procedimientos-penales,90,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"ptuados de esa obligación el Presidente de la República y los servidores públicos a que se refieren los párrafos primero y quinto del artículo 111 de la Constitución, el Consejero Jurídico del Ejecutivo, los magistrados y jueces y las personas imposibilitadas físicamente ya sea por su edad, por enfermedad grave o "
codigo-nacional-de-procedimientos-penales,108,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"imitación de grado, por afinidad y civil, o cualquier otra persona que tenga relación afectiva con la víctima.  La víctima u ofendido, en términos de la Constitución y demás ordenamientos aplicables, tendrá todos los derechos y prerrogativas que en éstas se le reconocen."
codigo-nacional-de-procedimientos-penales,109,ley-general-de-acceso-de-las-mujeres-a-una-vida-libre-de-violencias,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"en el presente Código.  Para los delitos que impliquen violencia contra las mujeres, se deberán observar todos los derechos que en su favor establece la Ley General de Acceso de las Mujeres a una Vida Libre de Violencia y demás disposiciones aplicables."
codigo-nacional-de-procedimientos-penales,109,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"ntos previstos en este Código, la víctima u ofendido tendrán los siguientes derechos:  I.	A ser informado de los derechos que en su favor le reconoce la Constitución;  II.	A que el Ministerio Público y sus auxiliares así como el Órgano jurisdiccional les faciliten el acceso a la justicia y les presten los servicio"
codigo-nacional-de-procedimientos-penales,128,constitucion-politica-de-los-estados-unidos-mexicanos,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,constitucion_bare,"r de lealtad El Ministerio Público deberá actuar durante todas las etapas del procedimiento en las que intervenga con absoluto apego a lo previsto en la Constitución, en este Código y en la demás legislación aplicable.  El Ministerio Público deberá proporcionar información veraz sobre los hechos, sobre los hallazg"
codigo-nacional-de-procedimientos-penales,131,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"drá las siguientes obligaciones:  I.	Vigilar que en toda investigación de los delitos se cumpla estrictamente con los derechos humanos reconocidos en la Constitución y en los Tratados;  II.	Recibir las denuncias o querellas que le presenten en forma oral, por escrito, o a través de medios digitales, incluso median"
codigo-nacional-de-procedimientos-penales,132,ley-general-de-acceso-de-las-mujeres-a-una-vida-libre-de-violencias,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,lo_previsto,"amientos ministeriales y jurisdiccionales que les sean instruidos, tratándose del cumplimiento de las medidas u órdenes de protección deberán estar a lo previsto en la Ley General de Acceso de las Mujeres a una Vida Libre de Violencia; Fracción reformada DOF 16-12-2024  XIV.	Emitir el informe policial y demás documentos, de conformidad con las disposiciones aplicables. Para tal efe"
codigo-nacional-de-procedimientos-penales,132,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"os principios de legalidad, objetividad, eficiencia, profesionalismo, honradez, perspectiva de género y respeto a los derechos humanos reconocidos en la Constitución. Párrafo reformado DOF 25-04-2023  Para los efectos del presente Código, el Policía tendrá las siguientes obligaciones:  I.	Recibir las denuncias sob"
codigo-nacional-de-procedimientos-penales,134,ley-organica-de-la-administracion-publica-federal,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,establecida_en,"os por motivo de género se deberán aplicar los protocolos para juzgar con perspectiva de género, y Fracción adicionada DOF 25-04-2023  VII.	Los demás establecidos en la Ley Orgánica, en este Código y otras disposiciones aplicables."
